OrderID,OrderDate,CustomerID,CustomerName,Email,Country,ProductCategory,ProductName,Quantity,Price,PaymentMethod,ShippingAddress,OrderStatus,TotalAmount
1000146,2023-03-14,4260,Jessica Davis,james78@mcfarland.com,India,Electronics,Crime,1,477.24,Credit Card,"60561 Kari Keys Apt. 633, Dustinfurt, UT 71699",Pending,477.24
1000147,2024-05-19,4549,Joseph Li,castillogabrielle@hotmail.com,UK,Clothing,Evening,5,283.64,PayPal,"89179 Owen Camp Suite 561, Johnstad, MT 41691",Pending,1418.1999999999998
1000148,2022-11-08,3348,Michelle Nguyen,brockmarc@gmail.com,UK,Books,Free,1,490.46,PayPal,"3509 Long Heights, Alyssashire, DC 75889",Pending,490.46
1000149,2023-06-06,7546,Traci Gutierrez,amanda71@hotmail.com,Australia,Electronics,Improve,2,121.34,Credit Card,"84169 Leon Place Suite 645, West Christianshire, RI 07831",Pending,242.68
1000150,2022-03-12,5516,Terry Gaines,jamesherring@kim.com,Australia,Books,Say,5,346.23,Bank Transfer,"46721 Jordan Stravenue Apt. 912, West Tracy, MI 89391",Pending,1731.15
1000151,2022-07-01,6148,Christopher Fletcher,ralphanderson@wade-brown.com,UK,Books,Ever,4,254.28,Credit Card,"73102 Eric Mills Suite 296, Lake Cassandra, SC 06896",Pending,1017.12
1000152,2022-10-16,2179,Susan Harris,kristen46@horn-burch.info,India,Books,Market,5,302.89,Bank Transfer,"9486 Schroeder Overpass, Farleyburgh, WY 88404",Cancelled,1514.4499999999998
1000153,2022-11-02,2624,Heather Conley,darryldavidson@hotmail.com,Canada,Home,Him,3,73.92,Credit Card,"07776 Matthew Locks Suite 837, Port Karenshire, WI 09247",Cancelled,221.76
1000154,2022-02-17,4730,Elizabeth Smith,bmiller@henson-hull.com,UK,Home,Address,5,446.86,Credit Card,"501 Jones Motorway, Lake Kathrynstad, AR 91812",Completed,2234.3
1000155,2023-11-09,6024,Connie Gilbert,fryjessica@gmail.com,Australia,Home,Grow,5,126.26,Credit Card,"733 Gerald Haven, East Williamton, NE 35438",Completed,631.3000000000001
1000156,2023-08-24,3177,John White,jennifer90@gmail.com,Australia,Sports,Write,1,38.01,PayPal,"9941 Ivan Viaduct, Kelleychester, VT 96117",Completed,38.01
1000157,2024-11-03,4937,Bryan Clark,ravenhopkins@blake-washington.info,UK,Clothing,Explain,4,323.25,Credit Card,"0375 Daniel Course Apt. 097, West Victor, LA 98281",Cancelled,1293.0
1000158,2023-09-29,1384,Danielle Christensen,brooketucker@bennett.com,UK,Electronics,Ask,4,266.0,Credit Card,"241 Lee Court Suite 017, Lake Sharon, LA 08861",Completed,1064.0
1000159,2024-01-01,3763,Vanessa Parker,john61@shields.info,India,Electronics,Hot,4,139.02,Bank Transfer,"79516 Dennis Road Suite 198, Colleenmouth, SC 17643",Cancelled,556.08
1000160,2022-11-10,5895,Ashley Hamilton,johnchang@hernandez.com,Australia,Home,Daughter,3,240.86,Bank Transfer,"72090 Avila Overpass, Sandramouth, WV 48431",Pending,722.58
1000161,2021-10-22,1981,Jorge Warren,louis75@mercer.info,India,Home,Moment,2,468.41,Credit Card,"33735 Mcdowell Estate, Keithtown, VA 50212",Completed,936.82
1000162,2022-03-15,8637,Mr. Matthew Walter,victoria88@kim.net,Australia,Electronics,Deal,4,207.88,PayPal,"529 Kevin Ferry Suite 085, Anthonyborough, WI 02839",Pending,831.52
1000163,2022-09-12,2801,Valerie Weber,paige75@gmail.com,Australia,Clothing,Owner,5,239.5,Credit Card,"720 Jennifer Garden Apt. 161, Michellebury, ID 42159",Cancelled,1197.5
1000164,2025-01-21,2495,Heather Saunders,gutierrezcraig@gmail.com,Canada,Home,Way,1,22.21,PayPal,"32198 Mark Lock Suite 074, Shirleyfort, AZ 20809",Cancelled,22.21
1000165,2024-03-23,7387,Marcia Pope,angelabradley@daniels-lamb.com,USA,Home,Easy,3,40.37,PayPal,"4915 Jonathan Court, Jenniferport, PA 87133",Cancelled,121.10999999999999
1000166,2024-01-09,5181,Jared Wright,jstone@yahoo.com,Australia,Home,Model,1,201.8,Bank Transfer,"460 Anthony Loop, Andreastad, NM 33769",Completed,201.8
1000167,2024-01-01,2388,Angela Welch,john86@walters-hill.org,UK,Sports,Suggest,4,368.83,Credit Card,"57340 Morgan Flats Apt. 357, Lake Patricia, TX 88903",Completed,1475.32
1000168,2021-07-07,4363,Mary Arroyo,shawn21@white.com,USA,Electronics,My,3,412.89,Credit Card,"6274 Montes Loaf, Port Toddhaven, ND 92940",Cancelled,1238.67
1000169,2023-08-10,5187,Jason Robinson,wrightleah@yahoo.com,USA,Clothing,Able,5,55.87,PayPal,"85939 Richardson Plaza, Port John, RI 75580",Completed,279.34999999999997
1000170,2025-03-14,9955,Victoria Nelson,thomasleonard@phelps-choi.com,Australia,Home,Age,4,392.03,Bank Transfer,"425 Rodriguez Causeway, South Danny, MO 95361",Pending,1568.12
1000171,2022-06-10,6149,Justin Patton,smercado@rowe-morgan.com,UK,Books,Team,2,147.64,Credit Card,"57971 Joseph Tunnel Apt. 002, Port Kristen, MI 21041",Pending,295.28
1000172,2021-09-14,2133,Claudia Smith,victoria70@hotmail.com,India,Clothing,Program,1,374.97,Bank Transfer,"840 Jones Valleys Apt. 342, Sarahfort, DE 22897",Pending,374.97
1000173,2023-10-19,5476,Michelle Berry,michaelcampos@hotmail.com,India,Books,College,5,215.35,Bank Transfer,"3154 Brandy Ville Apt. 714, Arielshire, ID 20809",Pending,1076.75
1000174,2024-03-24,2380,Rebecca Hicks,philipanderson@cooper.com,USA,Books,Happen,2,193.92,PayPal,"2099 Callahan Locks Apt. 924, Smithbury, MN 48787",Cancelled,387.84
1000175,2023-02-04,4594,Anna Owens,josephrogers@gmail.com,Australia,Sports,Strategy,2,126.34,Bank Transfer,"036 Williams Knoll Apt. 270, Bakerburgh, CA 17218",Completed,252.68
1000176,2021-06-10,2989,Erin Rivera,christianpope@ward.org,USA,Electronics,Compare,1,123.84,Credit Card,"29535 David Dale, West Davidstad, CT 47096",Cancelled,123.84
1000177,2021-12-11,9716,Molly Bright,katelyn96@gmail.com,USA,Home,Partner,3,370.92,Credit Card,"1887 Brooks Light Apt. 174, Aprilmouth, LA 14371",Completed,1112.76
1000178,2022-07-20,3521,David Williams,ballardcolin@hotmail.com,Australia,Home,Current,1,395.95,Credit Card,"76712 Ellen Landing, Kimmouth, WV 40077",Completed,395.95
1000179,2022-09-14,4210,Crystal Moore,cynthiaferguson@gmail.com,India,Sports,Break,2,98.92,Credit Card,"53857 Becky Prairie, Washingtonland, PA 67002",Pending,197.84
1000180,2024-06-02,1632,Jorge Wells,nataliewood@yahoo.com,Australia,Sports,Represent,2,211.45,Bank Transfer,"540 Kathy Underpass, Courtneyfurt, WI 57896",Pending,422.9
1000181,2024-10-03,9123,Oscar Thomas,karenguerra@yahoo.com,Australia,Home,Quality,3,60.8,PayPal,"777 George Parkways Suite 728, Trujilloland, TX 91676",Pending,182.39999999999998
1000182,2023-02-05,9174,Kathy Sanders,chelsea79@thomas-macdonald.com,India,Home,,3,82.9,Credit Card,"57103 Delgado Estates, New Melissaville, ID 67313",Cancelled,248.70000000000002
1000183,2022-02-26,7145,Ronald Wallace,jacobsdouglas@clark.com,UK,Books,Eat,5,157.01,PayPal,"595 Davis Fords Suite 154, South Robin, KS 41738",Pending,785.05
1000184,2024-03-30,5224,Matthew Johnson,sthomas@gmail.com,Canada,Sports,Store,5,121.99,Credit Card,"89016 Carr Forest, Thomasmouth, KS 50731",Pending,609.9499999999999
1000185,2022-02-15,4139,Trevor Elliott,spratt@hotmail.com,UK,Books,Social,1,443.33,Bank Transfer,"2044 Dawn Haven Apt. 468, South Katie, IL 96990",Pending,443.33
1000186,2021-12-25,1962,Jon Greene,amy61@yahoo.com,Canada,Sports,Deal,3,451.66,Bank Transfer,"26617 Barry Drive Suite 459, Hallshire, CA 65796",Pending,1354.98
1000187,2022-12-30,9928,Martha Bryant,matthewtorres@yahoo.com,Australia,Sports,Whole,5,102.29,Bank Transfer,"04210 Pamela Roads Apt. 349, West William, UT 29944",Cancelled,511.45000000000005
1000188,2021-11-04,3447,Michael Kemp,taylorbrent@hotmail.com,USA,Sports,Behavior,5,189.96,Credit Card,"8099 Julie Lane, New Hayleytown, HI 83078",Cancelled,949.8000000000001
1000189,2023-09-27,6370,Victoria Clark,juliemartin@valdez.org,UK,Home,Nor,2,426.36,Credit Card,"92481 Diana Turnpike Apt. 277, West Mistyside, HI 98944",Cancelled,852.72
1000190,2024-07-31,5475,Tiffany Stevens,michelenichols@brown.biz,India,Electronics,Present,5,63.85,Bank Transfer,"8807 Mary Canyon, Coreyside, NH 90390",Completed,319.25
1000191,2022-06-26,7712,Joe Guerrero,gonzalestara@hotmail.com,Canada,Electronics,Author,2,206.43,Credit Card,"Unit 1108 Box 6132, DPO AE 47644",Cancelled,412.86
1000192,2022-07-13,7083,Melissa Holt,lesliehill@daniel.com,Canada,Sports,Property,5,253.58,Credit Card,"540 Miranda Junction Apt. 921, West Marystad, MN 12931",Cancelled,1267.9
1000193,2024-05-13,8575,Jennifer Anderson,nrobles@lynch.net,Australia,Home,Federal,1,149.48,PayPal,"897 Robert Street Apt. 785, Carlaburgh, MS 67973",Completed,149.48
1000194,2021-05-28,9634,Sandra Proctor,wangchristina@gmail.com,India,Clothing,Each,1,272.48,Credit Card,"1523 Mclaughlin Lights Apt. 821, Danamouth, IN 47447",Cancelled,272.48
1000195,2021-10-17,9692,Paul Ellison,jfloyd@gmail.com,Canada,Sports,Forward,4,415.29,Credit Card,"87398 Weaver Extension, North Briannaberg, MA 08650",Cancelled,1661.16
1000196,2022-11-29,3297,Jimmy Jackson,patrickcochran@singh.org,USA,Home,Baby,1,346.7,PayPal,"19521 Vazquez Camp, North Mercedeston, OH 31475",Cancelled,346.7
1000197,2021-11-20,4200,Devon White,kimberlymarshall@gmail.com,UK,Sports,Adult,2,159.06,PayPal,"PSC 1986, Box 7475, APO AE 25520",Cancelled,318.12
1000198,2023-01-25,2685,Sarah Pierce,irwinashley@trujillo.com,USA,Sports,Way,1,333.93,Bank Transfer,"8292 King Ranch, East William, OH 88846",Completed,333.93
1000199,2021-09-01,4607,Andrew Davidson,lance89@hunt-becker.org,UK,Sports,Child,5,177.41,Credit Card,"6245 Sheri Spurs Suite 523, Conwayfurt, NC 65961",Completed,887.05
1000200,2025-02-20,9990,Jennifer Martinez,stantonjudy@foster-brown.org,India,Clothing,Issue,5,334.46,Bank Transfer,"44684 Patricia Squares Suite 524, Woodton, OR 21298",Completed,1672.3
1000201,2022-09-16,2897,Dustin Williams,smithaaron@gmail.com,Canada,Sports,Thousand,4,385.3,Bank Transfer,"USS King, FPO AA 79017",Pending,1541.2
1000202,2021-08-17,2920,Frank Gallagher,thomashernandez@gmail.com,Australia,Sports,Success,5,174.83,PayPal,"32313 Ward Orchard Apt. 588, West Brucefurt, ID 31355",Pending,874.1500000000001
1000203,2021-08-20,9497,Heather Anderson,tatecatherine@castro.com,UK,Home,Purpose,1,378.46,Credit Card,"8604 Adam Brook Suite 947, South Angelaview, MO 46110",Completed,378.46
1000204,2021-12-30,8668,Debra Hughes,dennis54@hall-peterson.info,,Clothing,Issue,5,426.52,Credit Card,"9781 Noah Plains Apt. 917, New Amy, DE 05026",Completed,2132.6
1000205,2025-04-19,9501,Gabrielle Mclaughlin,davidcastro@hotmail.com,UK,Sports,Hot,5,170.79,Credit Card,"79198 Scott Manors, Lake Craig, NH 59033",Completed,853.9499999999999
1000206,2022-03-07,5270,Jasmin Henry,rogersrichard@davis-cobb.biz,India,Clothing,Protect,5,181.18,Bank Transfer,"483 Jacob Glen, Port Antonioborough, NM 91572",Cancelled,905.9000000000001
1000207,2021-06-19,5658,Katherine Frazier,anne25@yahoo.com,Australia,Books,I,4,224.06,PayPal,"9631 Smith Pine, Aliciachester, IN 11974",Completed,896.24
1000208,2021-11-15,2136,Terry Mitchell,bergharold@jenkins.com,USA,Sports,I,5,477.15,Credit Card,"91221 Amanda Green, Gutierrezbury, KY 65285",Pending,2385.75
1000209,2022-04-05,8330,Keith Rush DDS,richardsonjerome@flores.com,Australia,Clothing,Clear,5,317.15,Credit Card,"866 Jones Coves, Youngmouth, CO 20525",Cancelled,1585.75
1000210,2025-03-10,7615,Brandi Lawson,bennettkimberly@hotmail.com,Australia,Electronics,Share,3,317.8,PayPal,"Unit 1332 Box 8527, DPO AE 53878",Pending,953.4000000000001
1000211,2022-07-14,5221,Tyler Fox,xjordan@baker.com,India,Clothing,Back,2,309.86,PayPal,"PSC 3791, Box 1934, APO AP 48824",Pending,619.72
1000212,2022-03-29,2888,Willie Sanchez,wmarshall@yahoo.com,India,Clothing,Must,5,498.28,Bank Transfer,"5072 Friedman Loop Apt. 666, Jamesborough, WY 08118",Pending,2491.3999999999996
1000213,2024-10-18,7757,Mr. John Williams,sblevins@cox-blake.com,Australia,Clothing,Key,2,439.29,Bank Transfer,"058 Kim Lane Suite 042, Lake Jeanberg, IL 72352",Completed,878.58
1000214,2023-09-22,6592,Laura Brown,alan10@yahoo.com,UK,Home,Our,2,213.69,PayPal,"93282 Hale Inlet Suite 074, North Michaelberg, NC 17929",Completed,427.38
1000215,2023-08-10,2038,Mr. Michael Williams MD,hannahshelton@hotmail.com,USA,Sports,Same,1,208.05,Bank Transfer,"USCGC Case, FPO AP 66584",Pending,208.05
1000216,2024-11-25,3981,Gary Long,eduardo59@gmail.com,India,Home,Left,1,26.99,Credit Card,"190 Alan Center, West Pamelastad, IA 45208",Completed,26.99
1000217,2022-11-04,1811,David Duncan,jose72@carroll-allen.com,UK,Clothing,Message,3,418.06,Bank Transfer,"PSC 8669, Box 1837, APO AA 62636",Completed,1254.18
1000218,2021-05-25,3146,Faith Henderson,pettygene@nguyen.com,Canada,Books,Them,3,63.99,Credit Card,"35134 Bass Pines Apt. 662, Amandaton, IA 21997",Completed,191.97
1000219,2021-09-19,3573,Jay Hall,tlarson@mclaughlin.org,USA,Books,Interesting,1,482.05,Credit Card,"66490 George Plaza Suite 992, Port Jameston, NH 81436",Completed,482.05
1000220,2024-05-17,7427,Eric Gentry,savannahgregory@kennedy.net,Australia,Sports,Interest,5,430.61,Bank Transfer,"641 Carl Club, Myershaven, MA 25277",Completed,2153.05
1000221,2024-03-13,7855,Ross Nelson,george76@johnson.com,India,Sports,Will,1,456.4,Credit Card,"PSC 3787, Box 9874, APO AA 46289",Cancelled,456.4
1000222,2023-07-30,7768,James Castaneda,christina24@hotmail.com,USA,Sports,Girl,4,131.48,PayPal,"4841 Judy Spurs, Walterfurt, TX 57429",Pending,525.92
1000223,2021-07-20,1677,Patricia Chase,ronald15@yahoo.com,UK,Sports,Support,4,444.43,Credit Card,"19338 Smith Court, South Jeff, IN 33764",Cancelled,1777.72
1000224,2024-12-05,4231,Tara Baker,blairvanessa@french.com,Australia,Electronics,House,5,240.84,Bank Transfer,"57433 Bailey Avenue Apt. 044, Port Amber, IN 17029",Pending,1204.2
1000225,2024-05-06,1274,Joseph Perkins,charlene31@harmon-craig.org,UK,Sports,Today,3,250.27,Bank Transfer,"0937 Berger Lakes Suite 380, Coffeyfurt, NY 38353",Completed,750.8100000000001
1000226,2022-10-07,2341,Timothy Thomas,christopherquinn@hunt.com,UK,Electronics,Financial,5,53.8,Bank Transfer,"46368 Natasha Glens Apt. 995, North Richard, WY 08127",Pending,269.0
1000227,2024-06-14,3184,Wendy Rhodes,katherinetorres@barry.org,UK,Home,Wind,3,483.52,Credit Card,"979 Hamilton Mission Suite 638, Sandraland, UT 22914",Cancelled,1450.56
1000228,2024-02-24,1180,James Leblanc,xroberts@thompson.com,Australia,Electronics,Nothing,5,402.35,PayPal,"647 Kimberly Crossing, Carrieville, NC 97035",Cancelled,2011.75
1000229,2022-08-06,3873,Elaine Smith,jensenanthony@yahoo.com,Canada,Home,Event,3,57.7,Bank Transfer,"996 Diaz Cove, Jacobtown, WA 85558",Pending,173.10000000000002
1000230,2023-03-23,4582,Andrew Murphy,adam32@sharp-hubbard.biz,USA,Sports,Radio,1,435.81,Bank Transfer,"647 Kathryn Centers, East Corey, RI 08964",Completed,435.81
1000231,2024-07-29,8462,Angela Hampton,butlerapril@gmail.com,Australia,Books,Far,3,472.52,Credit Card,"39583 Barnes Bridge, Robinsonland, PA 50643",Cancelled,1417.56
1000232,2023-06-12,3848,Elizabeth Ortiz,torresandrew@hotmail.com,UK,Sports,Audience,5,65.84,PayPal,"9085 Pitts Loop Apt. 374, West Mallory, RI 58827",Cancelled,329.20000000000005
1000233,2022-06-19,2218,Michelle Johnson,thompsonsteven@hotmail.com,Canada,Electronics,Seat,1,35.45,Bank Transfer,"30154 Paul Trace, Trevorbury, SD 55911",Completed,35.45
1000234,2025-01-11,7863,Andrew Smith,sherri22@yahoo.com,USA,Sports,Remember,5,473.55,Credit Card,"27255 Wilson Lights Apt. 130, North Bernardport, LA 74406",Cancelled,2367.75
1000235,2024-12-19,8308,Dennis Cox,finleystacy@walker.net,USA,Sports,Skin,4,415.45,Credit Card,"3474 Jonathan Inlet Apt. 424, Matthewston, CT 49531",Cancelled,1661.8
1000236,2021-05-30,2056,Kelly Cunningham,wrightcaleb@davis.com,USA,Electronics,Instead,1,412.02,Bank Transfer,"5065 Peggy Road Suite 073, Salinasfort, TX 56600",Completed,412.02
1000237,2025-03-08,8874,April Fisher,brandyedwards@welch.org,Australia,Electronics,Form,4,71.99,Bank Transfer,"84924 Corey Island, West Jason, WI 01484",Completed,287.96
1000238,2021-12-01,3527,David Wiggins,rebecca56@yahoo.com,Australia,Electronics,Onto,4,178.44,Credit Card,"707 Wilson Drives, East Kevinhaven, VT 91666",Pending,713.76
1000239,2021-09-24,4977,Belinda Bates,kingdarlene@leonard.biz,Australia,Sports,Upon,1,308.04,Bank Transfer,"5186 Marco Street, South Stevenville, VT 55125",Cancelled,308.04
1000240,2022-03-30,4872,Rebecca Torres,matthew28@macdonald-brown.org,Australia,Sports,Stock,1,155.27,Credit Card,"7164 Henderson Station Suite 343, Ronaldbury, VT 86903",Cancelled,155.27
1000241,2022-01-01,3895,Danielle Rogers,kcarr@yahoo.com,Australia,Books,Rock,5,87.23,PayPal,"09754 Nicole Trace, Lake Victoria, AZ 94514",Cancelled,436.15000000000003
1000242,2022-12-30,1664,Madison Casey,ian28@flores.net,USA,Sports,Product,1,417.99,Credit Card,"792 Mary Mills Apt. 686, Michaelport, NM 09722",Pending,417.99
1000243,2022-05-24,2767,Brett Mcguire,stacie18@fernandez-strong.com,India,Electronics,Better,5,331.64,PayPal,"5649 Michael Isle, Lake Jesus, OK 60604",Completed,1658.1999999999998
1000244,2024-08-30,9973,Elizabeth Hester,lopezdarren@king.biz,USA,Clothing,Quite,5,137.82,Bank Transfer,"334 Mary Cliff, East Danielle, WV 81640",Completed,689.0999999999999
1000245,2021-09-15,9913,Pamela Ellis,ttorres@roberts.org,Canada,Sports,Wrong,4,83.5,Credit Card,"0486 Hart Hills Suite 323, South Brian, FL 32595",Pending,334.0
1000246,2022-04-29,7734,Shelly Lopez,rodney14@hotmail.com,India,Electronics,Drive,4,253.01,Credit Card,"17738 Brian Bypass, West Stephaniemouth, NH 74620",Cancelled,1012.04
1000247,2022-09-24,5279,Caleb Rush,lindseyrichardson@hotmail.com,Canada,Clothing,Save,1,310.29,Bank Transfer,"7144 James Lakes, Port Matthewmouth, MD 50361",Cancelled,310.29
1000248,2024-08-23,5643,Travis Brown,maxwellbrenda@yahoo.com,UK,,Believe,5,240.24,Bank Transfer,"852 Washington Stravenue Suite 872, East Paula, MS 53098",Pending,1201.2
1000249,2022-12-11,5484,Heather Chang,igutierrez@johnson-johnson.com,USA,Sports,Decision,4,129.88,PayPal,"29729 Nicholas Plain Suite 574, Jeffreyborough, MS 67220",Cancelled,519.52
1000250,2023-10-08,1735,Sean Singh,garnergrace@gmail.com,USA,Electronics,Consumer,5,335.31,Bank Transfer,"7704 Stefanie Court, Cynthialand, KY 76262",Cancelled,1676.55
1000251,2023-03-31,6627,Dr. Tina King,jonesryan@maldonado.org,Australia,Books,Key,5,260.08,PayPal,"82150 Cortez Underpass, Amandashire, NV 77138",Pending,1300.3999999999999
1000252,2022-02-18,3617,Thomas Jackson,victoriamiller@hudson-taylor.com,Australia,Home,Between,3,159.4,Credit Card,"09908 Bradley Place, North Ashleyview, NV 66686",Completed,478.20000000000005
1000253,2024-08-24,8528,Carolyn Bauer,maureen06@yahoo.com,UK,Clothing,She,5,463.28,Credit Card,"48739 Peggy Orchard, Camposborough, NV 93201",Cancelled,2316.3999999999996
1000254,2021-06-12,2960,Evan Wright,gilbertwilliam@gmail.com,USA,Sports,Claim,5,430.38,Credit Card,"87704 Butler Valley, Johnsonmouth, DC 01648",Pending,2151.9
1000255,2023-01-26,3002,David Leonard,njackson@hotmail.com,Canada,Electronics,Learn,3,347.56,Bank Transfer,"88547 Cheryl Mount Apt. 644, Lake Jason, DE 89138",Pending,1042.68
1000256,2021-11-24,8791,Rebecca Myers,kayleerogers@gmail.com,Canada,Electronics,Determine,4,210.34,Credit Card,"175 Jeffrey Rapid Apt. 647, Lisaburgh, NJ 96448",Pending,841.36
1000257,2022-09-30,7199,Austin Thompson,sarah30@gmail.com,India,Electronics,Memory,4,107.19,Bank Transfer,"9524 Donna Alley Suite 903, East Jasmine, WY 63302",Pending,428.76
1000258,2022-07-10,5398,Tina Thomas,hollygarner@yahoo.com,UK,Books,Since,4,105.14,Credit Card,"59763 Jeremy Crest, New Jason, UT 76160",Completed,420.56
1000259,2023-05-04,2603,Alex Jackson,emadden@yahoo.com,Canada,Home,Forward,1,37.01,Credit Card,"032 Hill Junctions, Evansfort, NV 43671",Completed,37.01
1000260,2024-11-04,7216,Steven Wilson,phillipsbrandon@hotmail.com,India,Sports,Example,4,80.01,Credit Card,"1685 Kimberly Islands, Daletown, NY 23210",Pending,320.04
1000261,2025-05-04,4498,Cindy King,kristinaday@williams-scott.net,USA,Books,Wife,2,51.18,PayPal,"776 James Springs Suite 539, Pattersonburgh, NY 84053",Completed,102.36
1000262,2022-08-28,9250,Beth Savage,jasmine55@hotmail.com,USA,Sports,Single,1,303.86,PayPal,"49875 William Terrace, Kevinchester, OH 29216",Completed,303.86
1000263,2022-07-17,4007,Jack Soto,carlsonmichael@hotmail.com,India,Electronics,Party,5,285.77,Credit Card,"717 James Tunnel Suite 953, East Katelyn, DE 73488",Completed,1428.85
1000264,2022-09-06,2119,Denise Cross,tara11@yahoo.com,Canada,Books,Maybe,4,126.51,Bank Transfer,"5894 Charlene Prairie Apt. 085, Port Stephen, AK 80191",Cancelled,506.04
1000265,2023-02-12,3332,Raymond Conrad,alberthoward@jones.com,Australia,Home,Read,3,254.85,Bank Transfer,"865 Hansen Burg, Elizabethstad, NM 86483",Pending,764.55
1000266,2024-02-29,6633,Sheri Stuart,garrettalan@johnson.org,USA,Electronics,Republican,4,287.83,Bank Transfer,"3474 Melissa Trace Apt. 593, New Wendy, AR 84285",Pending,1151.32
1000267,2022-05-22,3250,Lisa Ramirez,merrittkimberly@castro.com,Australia,Books,Material,3,47.13,Bank Transfer,"8839 Amanda Locks, East Carolhaven, OH 28544",Cancelled,141.39000000000001
